Year,Month_Num,Checkpoint,Checkpoint_Type,Has_Vehicle_Data,Direction,Mainland_Visitors,Mainland_Visitors_MoM,Mainland_Visitors_YoY,Total_Passengers,Total_Passengers_MoM,Total_Passengers_YoY,Private_Cars,Tour_Buses,Cross_Border_Shuttle_Buses,Trucks_Containers
2024,11,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2024,12,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2025,1,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2025,2,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2025,3,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2025,4,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2025,5,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2025,6,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2025,7,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2025,8,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2025,9,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2025,10,Tuen Mun Ferry Terminal,Port,N,Outbound,0,,,0,,,0,0,0,0
2021,1,West Kowloon (High-speed Rail),Railway,N,Inbound,0,,,0,,,0,0,0,0
2021,2,West Kowloon (High-speed Rail),Railway,N,Inbound,0,,,0,,,0,0,0,0
2021,3,West Kowloon (High-speed Rail),Railway,N,Inbound,0,,,0,,,0,0,0,0
2021,4,West Kowloon (High-speed Rail),Railway,N,Inbound,0,,,0,,,0,0,0,0
2021,5,West Kowloon (High-speed Rail),Railway,N,Inbound,0,,,0,,,0,0,0,0
2021,6,West Kowloon (High-speed Rail),Railway,N,Inbound,0,,,0,,,0,0,0,0
2021,7,West Kowloon (High-speed Rail),Railway,N,Inbound,0,,,0,,,0,0,0,0
2021,8,West Kowloon (High-speed Rail),Railway,N,Inbound,0,,,0,,,0,0,0,0
2021,9,West Kowloon (High-speed Rail),Railway,N,Inbound,0,,,0,,,0,0,0,0
2021,10,West Kowloon (High-speed Rail),Railway,N,Inbound,0,,,0,,,0,0,0,0
2021,11,West Kowloon (High-speed Rail),Railway,N,Inbound,0,,,0,,,0,0,0,0
2021,12,West Kowloon (High-speed Rail),Railway,N,Inbound,0,,,0,,,0,0,0,0
2022,1,West Kowloon (High-speed Rail),Railway,N,Inbound,0,,,0,,,0,0,0,0
2022,2,West Kowloon (High-speed Rail),Railway,N,Inbound,0,,,0,,,0,0,0,0
2022,3,West Kowloon (High-speed Rail),Railway,N,Inbound,0,,,0,,,0,0,0,0
2022,4,West Kowloon (High-speed Rail),Railway,N,Inbound,0,,,0,,,0,0,0,0
2022,5,West Kowloon (High-speed Rail),Railway,N,Inbound,0,,,0,,,0,0,0,0
2022,6,West Kowloon (High-speed Rail),Railway,N,Inbound,0,,,0,,,0,0,0,0
2022,7,West Kowloon (High-speed Rail),Railway,N,Inbound,0,,,0,,,0,0,0,0
2022,8,West Kowloon (High-speed Rail),Railway,N,Inbound,0,,,0,,,0,0,0,0
2022,9,West Kowloon (High-speed Rail),Railway,N,Inbound,0,,,0,,,0,0,0,0
2022,10,West Kowloon (High-speed Rail),Railway,N,Inbound,0,,,0,,,0,0,0,0
2022,11,West Kowloon (High-speed Rail),Railway,N,Inbound,0,,,0,,,0,0,0,0
2022,12,West Kowloon (High-speed Rail),Railway,N,Inbound,0,,,0,,,0,0,0,0
2023,1,West Kowloon (High-speed Rail),Railway,N,Inbound,39954,,,124943,,,0,0,0,0
2023,2,West Kowloon (High-speed Rail),Railway,N,Inbound,203522,409.39,,405980,224.93,,0,0,0,0
2023,3,West Kowloon (High-speed Rail),Railway,N,Inbound,336527,65.35,,587279,44.66,,0,0,0,0
2023,4,West Kowloon (High-speed Rail),Railway,N,Inbound,508336,51.05,,994225,69.29,,0,0,0,0
2023,5,West Kowloon (High-speed Rail),Railway,N,Inbound,486439,-4.31,,860738,-13.43,,0,0,0,0
2023,6,West Kowloon (High-speed Rail),Railway,N,Inbound,451389,-7.21,,803414,-6.66,,0,0,0,0
2023,7,West Kowloon (High-speed Rail),Railway,N,Inbound,665322,47.39,,1098579,36.74,,0,0,0,0
2023,8,West Kowloon (High-speed Rail),Railway,N,Inbound,778478,17.01,,1296372,18.0,,0,0,0,0
2023,9,West Kowloon (High-speed Rail),Railway,N,Inbound,424415,-45.48,,778899,-39.92,,0,0,0,0
2023,10,West Kowloon (High-speed Rail),Railway,N,Inbound,518926,22.27,,1015071,30.32,,0,0,0,0
2023,11,West Kowloon (High-speed Rail),Railway,N,Inbound,453290,-12.65,,910812,-10.27,,0,0,0,0
2023,12,West Kowloon (High-speed Rail),Railway,N,Inbound,638116,40.77,,1194565,31.15,,0,0,0,0
2024,1,West Kowloon (High-speed Rail),Railway,N,Inbound,617382,-3.25,1445.23,1107514,-7.29,786.42,0,0,0,0
2024,2,West Kowloon (High-speed Rail),Railway,N,Inbound,668731,8.32,228.58,1167524,5.42,187.58,0,0,0,0
2024,3,West Kowloon (High-speed Rail),Railway,N,Inbound,475067,-28.96,41.17,979955,-16.07,66.86,0,0,0,0
2024,4,West Kowloon (High-speed Rail),Railway,N,Inbound,493119,3.8,-2.99,1140068,16.34,14.67,0,0,0,0
2024,5,West Kowloon (High-speed Rail),Railway,N,Inbound,523215,6.1,7.56,999904,-12.29,16.17,0,0,0,0
2024,6,West Kowloon (High-speed Rail),Railway,N,Inbound,492917,-5.79,9.2,984151,-1.58,22.5,0,0,0,0
2024,7,West Kowloon (High-speed Rail),Railway,N,Inbound,681040,38.17,2.36,1228179,24.8,11.8,0,0,0,0
2024,8,West Kowloon (High-speed Rail),Railway,N,Inbound,829847,21.85,6.6,1439394,17.2,11.03,0,0,0,0
2024,9,West Kowloon (High-speed Rail),Railway,N,Inbound,447543,-46.07,5.45,967128,-32.81,24.17,0,0,0,0
2024,10,West Kowloon (High-speed Rail),Railway,N,Inbound,579428,29.47,11.66,1149949,18.9,13.29,0,0,0,0
2024,11,West Kowloon (High-speed Rail),Railway,N,Inbound,491486,-15.18,8.43,1064067,-7.47,16.83,0,0,0,0
2024,12,West Kowloon (High-speed Rail),Railway,N,Inbound,673133,36.96,5.49,1348759,26.76,12.91,0,0,0,0
2025,1,West Kowloon (High-speed Rail),Railway,N,Inbound,797747,18.51,29.21,1322722,-1.93,19.43,0,0,0,0
2025,2,West Kowloon (High-speed Rail),Railway,N,Inbound,551746,-30.84,-17.49,1173743,-11.26,0.53,0,0,0,0
2025,3,West Kowloon (High-speed Rail),Railway,N,Inbound,536146,-2.83,12.86,1152449,-1.81,17.6,0,0,0,0
2025,4,West Kowloon (High-speed Rail),Railway,N,Inbound,608800,13.55,23.46,1411483,22.48,23.81,0,0,0,0
2025,5,West Kowloon (High-speed Rail),Railway,N,Inbound,665538,9.32,27.2,1260243,-10.71,26.04,0,0,0,0
2025,6,West Kowloon (High-speed Rail),Railway,N,Inbound,571047,-14.2,15.85,1168082,-7.31,18.69,0,0,0,0
2025,7,West Kowloon (High-speed Rail),Railway,N,Inbound,783124,37.14,14.99,1428816,22.32,16.34,0,0,0,0
2025,8,West Kowloon (High-speed Rail),Railway,N,Inbound,973497,24.31,17.31,1708789,19.59,18.72,0,0,0,0
2025,9,West Kowloon (High-speed Rail),Railway,N,Inbound,509403,-47.67,13.82,1090843,-36.16,12.79,0,0,0,0
2025,10,West Kowloon (High-speed Rail),Railway,N,Inbound,702237,37.85,21.19,1403451,28.66,22.04,0,0,0,0
2021,1,West Kowloon (High-speed Rail),Railway,N,Outbound,0,,,0,,,0,0,0,0
2021,2,West Kowloon (High-speed Rail),Railway,N,Outbound,0,,,0,,,0,0,0,0
2021,3,West Kowloon (High-speed Rail),Railway,N,Outbound,0,,,0,,,0,0,0,0
2021,4,West Kowloon (High-speed Rail),Railway,N,Outbound,0,,,0,,,0,0,0,0
2021,5,West Kowloon (High-speed Rail),Railway,N,Outbound,0,,,0,,,0,0,0,0
2021,6,West Kowloon (High-speed Rail),Railway,N,Outbound,0,,,0,,,0,0,0,0
2021,7,West Kowloon (High-speed Rail),Railway,N,Outbound,0,,,0,,,0,0,0,0
2021,8,West Kowloon (High-speed Rail),Railway,N,Outbound,0,,,0,,,0,0,0,0
2021,9,West Kowloon (High-speed Rail),Railway,N,Outbound,0,,,0,,,0,0,0,0
2021,10,West Kowloon (High-speed Rail),Railway,N,Outbound,0,,,0,,,0,0,0,0
2021,11,West Kowloon (High-speed Rail),Railway,N,Outbound,0,,,0,,,0,0,0,0
2021,12,West Kowloon (High-speed Rail),Railway,N,Outbound,0,,,0,,,0,0,0,0
2022,1,West Kowloon (High-speed Rail),Railway,N,Outbound,0,,,0,,,0,0,0,0
2022,2,West Kowloon (High-speed Rail),Railway,N,Outbound,0,,,0,,,0,0,0,0
2022,3,West Kowloon (High-speed Rail),Railway,N,Outbound,0,,,0,,,0,0,0,0
2022,4,West Kowloon (High-speed Rail),Railway,N,Outbound,0,,,0,,,0,0,0,0
2022,5,West Kowloon (High-speed Rail),Railway,N,Outbound,0,,,0,,,0,0,0,0
2022,6,West Kowloon (High-speed Rail),Railway,N,Outbound,0,,,0,,,0,0,0,0
2022,7,West Kowloon (High-speed Rail),Railway,N,Outbound,0,,,0,,,0,0,0,0
2022,8,West Kowloon (High-speed Rail),Railway,N,Outbound,0,,,0,,,0,0,0,0
2022,9,West Kowloon (High-speed Rail),Railway,N,Outbound,0,,,0,,,0,0,0,0
2022,10,West Kowloon (High-speed Rail),Railway,N,Outbound,0,,,0,,,0,0,0,0
2022,11,West Kowloon (High-speed Rail),Railway,N,Outbound,0,,,0,,,0,0,0,0
2022,12,West Kowloon (High-speed Rail),Railway,N,Outbound,0,,,0,,,0,0,0,0
2023,1,West Kowloon (High-speed Rail),Railway,N,Outbound,36077,,,132844,,,0,0,0,0
2023,2,West Kowloon (High-speed Rail),Railway,N,Outbound,161293,347.08,,381331,187.05,,0,0,0,0
2023,3,West Kowloon (High-speed Rail),Railway,N,Outbound,262968,63.04,,567573,48.84,,0,0,0,0
2023,4,West Kowloon (High-speed Rail),Railway,N,Outbound,406056,54.41,,935807,64.88,,0,0,0,0
2023,5,West Kowloon (High-speed Rail),Railway,N,Outbound,467226,15.06,,849831,-9.19,,0,0,0,0
2023,6,West Kowloon (High-speed Rail),Railway,N,Outbound,397110,-15.01,,786012,-7.51,,0,0,0,0
2023,7,West Kowloon (High-speed Rail),Railway,N,Outbound,552508,39.13,,1032306,31.33,,0,0,0,0
2023,8,West Kowloon (High-speed Rail),Railway,N,Outbound,669903,21.25,,1150476,11.45,,0,0,0,0
2023,9,West Kowloon (High-speed Rail),Railway,N,Outbound,326221,-51.3,,742713,-35.44,,0,0,0,0
2023,10,West Kowloon (High-speed Rail),Railway,N,Outbound,505278,54.89,,985493,32.69,,0,0,0,0
2023,11,West Kowloon (High-speed Rail),Railway,N,Outbound,404673,-19.91,,878107,-10.9,,0,0,0,0
2023,12,West Kowloon (High-speed Rail),Railway,N,Outbound,514697,27.19,,1140895,29.93,,0,0,0,0
2024,1,West Kowloon (High-speed Rail),Railway,N,Outbound,547183,6.31,1416.71,987257,-13.47,643.17,0,0,0,0
2024,2,West Kowloon (High-speed Rail),Railway,N,Outbound,608009,11.12,276.96,1160936,17.59,204.44,0,0,0,0
2024,3,West Kowloon (High-speed Rail),Railway,N,Outbound,432718,-28.83,64.55,1092013,-5.94,92.4,0,0,0,0
2024,4,West Kowloon (High-speed Rail),Railway,N,Outbound,424386,-1.93,4.51,964324,-11.69,3.05,0,0,0,0
2024,5,West Kowloon (High-speed Rail),Railway,N,Outbound,466395,9.9,-0.18,957203,-0.74,12.63,0,0,0,0
2024,6,West Kowloon (High-speed Rail),Railway,N,Outbound,442236,-5.18,11.36,1010210,5.54,28.52,0,0,0,0
2024,7,West Kowloon (High-speed Rail),Railway,N,Outbound,584051,32.07,5.71,1135763,12.43,10.02,0,0,0,0
2024,8,West Kowloon (High-speed Rail),Railway,N,Outbound,734754,25.8,9.68,1312935,15.6,14.12,0,0,0,0
2024,9,West Kowloon (High-speed Rail),Railway,N,Outbound,387989,-47.19,18.93,899478,-31.49,21.11,0,0,0,0
2024,10,West Kowloon (High-speed Rail),Railway,N,Outbound,529084,36.37,4.71,1110313,23.44,12.67,0,0,0,0
2024,11,West Kowloon (High-speed Rail),Railway,N,Outbound,436875,-17.43,7.96,1029997,-7.23,17.3,0,0,0,0
2024,12,West Kowloon (High-speed Rail),Railway,N,Outbound,578499,32.42,12.4,1287340,24.98,12.84,0,0,0,0
2025,1,West Kowloon (High-speed Rail),Railway,N,Outbound,665963,15.12,21.71,1357481,5.45,37.5,0,0,0,0
2025,2,West Kowloon (High-speed Rail),Railway,N,Outbound,545097,-18.15,-10.35,1010594,-25.55,-12.95,0,0,0,0
2025,3,West Kowloon (High-speed Rail),Railway,N,Outbound,487173,-10.63,12.58,1120180,10.84,2.58,0,0,0,0
2025,4,West Kowloon (High-speed Rail),Railway,N,Outbound,518966,6.53,22.29,1345509,20.12,39.53,0,0,0,0
2025,5,West Kowloon (High-speed Rail),Railway,N,Outbound,555927,7.12,19.2,1173855,-12.76,22.63,0,0,0,0
2025,6,West Kowloon (High-speed Rail),Railway,N,Outbound,522243,-6.06,18.09,1119823,-4.6,10.85,0,0,0,0
2025,7,West Kowloon (High-speed Rail),Railway,N,Outbound,674984,29.25,15.57,1321253,17.99,16.33,0,0,0,0
2025,8,West Kowloon (High-speed Rail),Railway,N,Outbound,855580,26.76,16.44,1514945,14.66,15.39,0,0,0,0
2025,9,West Kowloon (High-speed Rail),Railway,N,Outbound,429911,-49.75,10.8,990611,-34.61,10.13,0,0,0,0
2025,10,West Kowloon (High-speed Rail),Railway,N,Outbound,621962,44.67,17.55,1334119,34.68,20.16,0,0,0,0
